trail_id,sentiment_all,sentence_count_all,sentiment_views,sentiment_difficulty,sentiment_crowding,sentiment_conditions,adaAccessible,areaType,avgRating,campingAvailable,cityName,difficultyRating,dogFriendly,elevationGainMeters,elevationMeters,estimatedTime,hasAlerts,highestPoint,isClosed,kidFriendly,latitude,lengthMeters,lengthMiles,longitude,numPOIs,popularity,routeType,stateName,strollerFriendly,sentence_count_views_pct,sentence_count_difficulty_pct,sentence_count_crowding_pct,sentence_count_conditions_pct,numPhotos_pct,numRecordings_pct,numFeaturedPhotos_pct,collections_count,collections_with_photos_pct,features_ada,features_beach,features_cave,features_city-walk,features_dogs,features_dogs-leash,features_dogs-no,features_event,features_forest,features_historic-site,features_hot-springs,features_kids,features_lake,features_partially-paved,features_paved,features_pub-crawl,features_rails-trails,features_river,features_strollers,features_views,features_waterfall,features_wild-flowers,features_wildlife,activities_backpacking,activities_bike-touring,activities_birding,activities_camping,activities_cross-country-skiing,activities_fishing,activities_hiking,activities_horseback-riding,activities_mountain-biking,activities_off-road-driving,activities_paddle-sports,activities_road-biking,activities_rock-climbing,activities_scenic-driving,activities_skiing,activities_snowshoeing,activities_trail-running,activities_via-ferrata,activities_walking,collections_beaches,collections_dogs,collections_hidden-gems,collections_kids,collections_lakes,collections_rivers,collections_trees,collections_trending,collections_views,collections_waterfalls,collections_wildflowers,poi_count
10327046,0.2894,5,0.5325,0.0,0.0772,-0.5719,False,F,4.8,False,Cedar Crest,5,True,556.8696,2583,4.0,True,3137,False,False,35.19364,11748.182,7.3,-106.4047,6,93.7865,O,New Mexico,False,0.6,0.0,0.2,0.2,7.92225201072386,1.4932975871313674,0.02680965147453083,5,0.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,18
10322512,0.2392,12,0.6225,0.0,0.0,0.1202,False,F,4.6,False,Cedar Crest,5,True,1026.8712,2279,8.5,False,2474,False,False,35.18156,25749.44,16.0,-106.37703,5,85.6583,O,New Mexico,False,0.3333333333333333,0.0,0.0,0.4166666666666667,1.6234817813765183,1.214574898785425,0.004048582995951417,5,0.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,15
11291503,0.4846,7,0.6423,0.9738,0.0,0.201,False,F,4.5,False,Cedar Crest,3,True,452.9328,2584,4.0,True,2960,False,False,35.19365,13035.654,8.1,-106.40476,2,80.5898,L,New Mexico,False,0.5714285714285714,0.14285714285714285,0.0,0.2857142857142857,29.137254901960784,1.8235294117647058,0.0,2,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,6
10039603,0.2584,9,0.6956,0.0,0.0,0.0,False,F,4.5,False,Cedar Crest,5,True,1171.956,2276,10.5,False,2398,False,False,35.1814,35566.414,22.1,-106.37717,10,77.976,O,New Mexico,False,0.1111111111111111,0.0,0.0,0.0,46.08641975308642,1.2592592592592593,0.06172839506172839,4,0.75,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,30
10307152,0.1567,14,0.4336,0.0,0.0,0.5661,False,F,4.2,False,Sandia Park,1,True,184.7088,2277,1.5,False,2398,False,False,35.18139,5954.558,3.7,-106.37712,3,89.8177,L,New Mexico,False,0.2857142857142857,0.07142857142857142,0.0,0.35714285714285715,4.66497461928934,1.532994923857868,0.01015228426395939,3,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,9
10483872,0.0775,25,0.2242,-0.1521,0.4479,-0.0159,False,F,4.1,False,Sandia Park,5,True,1022.9088,2247,8.5,False,2961,False,False,35.17711,26393.176,16.4,-106.37939,9,70.945,L,New Mexico,False,0.12,0.08,0.08,0.12,84.06451612903226,1.5483870967741935,0.25806451612903225,5,1.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,27
10304840,0.4065,9,0.6634,0.0,0.3612,0.0772,False,F,4.6,False,Cedar Crest,5,True,462.9912,2235,4.0,False,2624,False,False,35.17582,13357.522,8.3,-106.37749,3,91.2374,O,New Mexico,False,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,2.2128279883381925,1.3994169096209912,0.0,5,0.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,9
10259282,0.1142,15,0.2562,0.0,0.1479,0.1718,False,F,4.6,False,Cedar Crest,3,True,207.8736,2214,1.5,False,2398,False,False,35.17273,5632.69,3.5,-106.37675,6,97.6297,L,New Mexico,False,0.26666666666666666,0.0,0.13333333333333333,0.3333333333333333,1.4398460057747835,1.530317613089509,0.009624639076034648,5,0.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,18
10319404,0.1525,19,0.6403,0.0,0.867,-0.229,False,F,4.6,False,Cedar Crest,1,True,176.784,2213,1.5,False,2370,False,False,35.17264,4667.086,2.9,-106.37664,9,96.7771,L,New Mexico,False,0.21052631578947367,0.0,0.10526315789473684,0.3157894736842105,2.4781931464174454,1.8473520249221185,0.00778816199376947,5,0.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,27
10482671,0.3327,12,0.1906,0.0,0.0,0.4967,False,F,4.6,False,Sandia Park,3,True,281.94,2212,2.5,False,2397,False,True,35.17264,7724.832,4.8,-106.37674,11,91.3749,L,New Mexico,False,0.25,0.0,0.0,0.16666666666666666,11.07909604519774,1.6610169491525424,0.01694915254237288,5,0.8,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,33
10370768,0.0824,10,0.4197,0.0,0.0,-0.3599,False,F,4.7,False,Cedar Crest,1,True,131.9784,2208,1.0,False,2345,False,False,35.17238,3701.482,2.3,-106.37638,6,95.5809,L,New Mexico,False,0.3,0.0,0.0,0.4,1.745631067961165,1.749514563106796,0.011650485436893204,5,0.6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,18
10264042,0.1825,7,0.6365,0.0,0.7266,-0.3193,False,F,4.7,False,Cedar Crest,3,True,235.9152,3035,2.5,True,3067,False,False,35.20964,8529.502,5.3,-106.43547,4,98.6933,O,New Mexico,False,0.2857142857142857,0.0,0.2857142857142857,0.42857142857142855,1.5201680672268907,1.7084033613445377,0.008403361344537815,4,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,12
10478102,0.3944,10,0.5113,0.0772,0.0,0.0,False,F,4.7,False,Cedar Crest,3,True,431.9016,3036,4.0,True,3138,False,False,35.20964,14162.192,8.8,-106.4355,5,88.1452,L,New Mexico,False,0.4,0.1,0.0,0.0,9.988888888888889,1.5833333333333333,0.05555555555555555,5,0.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,15
10327051,0.0985,9,0.4371,0.2732,0.0,0.1118,False,F,4.4,False,Cedar Crest,3,True,506.8824,3037,4.5,True,3248,False,False,35.20974,13679.39,8.5,-106.43559,16,83.4441,L,New Mexico,False,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,53.34444444444444,1.6444444444444444,0.1111111111111111,3,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,48
10487610,0.3856,8,0.4939,0.1589,0.6124,0.4653,False,F,4.4,False,Cedar Crest,1,True,64.92240000000001,3040,0.5,True,3040,False,False,35.20998,1770.274,1.1,-106.43579,1,83.4109,L,New Mexico,False,0.125,0.25,0.125,0.25,1.5,1.4736842105263157,0.013157894736842105,3,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,3
10545169,0.3327,13,0.7521,0.0,0.0,-0.0879,False,F,4.7,False,Cedar Crest,3,True,322.7832,3041,3.0,True,3182,False,False,35.20994,11265.38,7.0,-106.43588,5,91.2434,L,New Mexico,False,0.3076923076923077,0.07692307692307693,0.0,0.23076923076923078,7.988549618320611,1.4618320610687023,0.030534351145038167,5,0.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,15
10259233,0.3043,14,0.6314,0.0,0.0,-0.5719,False,F,4.5,False,Cedar Crest,3,True,420.9288,3041,4.0,True,3067,False,True,35.20996,12391.918,7.7,-106.43589,4,87.4226,L,New Mexico,False,0.35714285714285715,0.0,0.0,0.07142857142857142,10.302857142857142,1.3542857142857143,0.045714285714285714,4,1.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,12
10563114,0.2808,13,0.4066,0.3667,0.0,-0.8402,False,F,4.7,False,Sandia Park,3,True,319.7352,3043,3.0,True,3231,False,False,35.20918,10460.71,6.5,-106.43539,9,94.1643,L,New Mexico,False,0.23076923076923078,0.3076923076923077,0.0,0.07692307692307693,7.798045602605863,1.6612377850162867,0.03257328990228013,4,0.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,27
10339409,0.1999,32,0.4945,0.1867,0.907,0.8045,False,F,4.7,False,Sandia Park,3,True,278.892,3043,2.5,True,3043,False,False,35.20921,7885.766,4.9,-106.43545,3,96.4078,O,New Mexico,False,0.25,0.125,0.0625,0.09375,2.2953795379537953,1.566006600660066,0.0165016501650165,5,0.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,9
10318773,0.2741,8,0.4686,0.0,0.0,0.2987,False,F,4.4,False,Cedar Crest,1,True,139.9032,3039,1.5,True,3134,False,True,35.20926,5632.69,3.5,-106.43542,2,90.5941,O,New Mexico,False,0.625,0.0,0.0,0.375,5.330396475770925,1.5462555066079295,0.022026431718061675,5,0.8,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,6
10352536,0.1415,15,0.6998,-0.2235,0.0,-0.1186,False,W,4.5,False,Placitas,5,True,817.7784,1946,5.0,False,2768,False,False,35.29135,11104.446,6.9,-106.43929,8,81.7052,L,New Mexico,False,0.26666666666666666,0.2,0.0,0.3333333333333333,5.363636363636363,1.2954545454545454,0.007575757575757576,4,0.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,24
10030621,0.2049,14,0.1979,0.5255,0.0,0.1774,False,W,4.6,False,Placitas,5,True,719.9376000000001,1946,5.0,False,2618,False,False,35.29136,14162.192,8.8,-106.43926,7,81.2379,L,New Mexico,False,0.21428571428571427,0.07142857142857142,0.0,0.35714285714285715,8.901098901098901,1.5824175824175823,0.04395604395604396,5,0.8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,21
10745874,0.1472,16,0.47,0.0012,0.0,0.3668,False,W,4.6,False,Placitas,5,False,1417.9296,1946,10.0,False,3251,False,False,35.29136,26393.176,16.4,-106.43934,21,74.5703,L,New Mexico,False,0.3125,0.1875,0.0,0.1875,44.81666666666667,1.4,0.16666666666666666,3,0.6666666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,63
10343248,0.2946,21,0.567,0.0063,0.0,0.0,False,W,4.6,False,Placitas,3,False,355.7016,1944,2.5,False,2255,False,False,35.29144,6920.162,4.3,-106.43938,4,96.7896,L,New Mexico,False,0.19047619047619047,0.19047619047619047,0.0,0.047619047619047616,1.2369380315917375,1.5006075334143378,0.012150668286755772,2,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,12
10354421,0.1604,21,0.3889,-0.2248,0.0,0.124,False,W,4.6,False,Placitas,5,True,1697.736,1945,13.5,False,3247,False,False,35.29142,42808.444,26.6,-106.43939,26,90.4557,P,New Mexico,False,0.23809523809523808,0.23809523809523808,0.0,0.2857142857142857,61.95652173913044,1.4565217391304348,0.07246376811594203,5,0.6,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,78
10038067,0.0081,10,0.0,-0.0696,0.0,-0.3919,False,W,4.7,False,Placitas,5,True,1373.7336,1944,6.0,False,3247,False,False,35.29144,17059.004,10.6,-106.43937,16,86.698,P,New Mexico,False,0.0,0.5,0.0,0.1,18.083333333333332,1.2833333333333334,0.08333333333333333,5,0.8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,48
10340251,0.472,8,0.4404,0.2588,0.0,0.0,False,W,4.7,False,Placitas,5,True,865.9368000000001,1946,6.0,False,2768,False,False,35.29132,14966.862,9.3,-106.43941,9,71.8572,L,New Mexico,False,0.125,0.25,0.0,0.0,16.35185185185185,1.3333333333333333,0.037037037037037035,4,0.75,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,27
10339825,0.2958,12,0.6196,0.4215,0.7577,0.4215,False,F,4.6,False,Sandia Park,1,True,73.7616,2218,0.5,False,2233,False,True,35.16819,2735.878,1.7,-106.37268,1,91.3387,L,New Mexico,False,0.25,0.08333333333333333,0.25,0.08333333333333333,1.148471615720524,1.9301310043668123,0.0,5,0.6,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,3
10457632,0.1958,16,0.6264,0.7096,0.0,0.0287,False,F,4.4,False,Cedar Crest,5,True,765.9624,2268,5.5,True,2893,False,False,35.16942,13679.39,8.5,-106.38234,5,84.8628,L,New Mexico,False,0.1875,0.0625,0.0,0.3125,9.346590909090908,1.1590909090909092,0.022727272727272728,3,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,15
10015415,0.2471,20,0.2354,0.0772,0.0772,0.3061,False,F,4.7,False,Sandia Park,3,True,241.7064,3131,2.5,True,3135,False,False,35.20903,10299.776,6.4,-106.44106,3,95.9181,O,New Mexico,False,0.4,0.05,0.05,0.2,2.2984409799554566,1.6325167037861916,0.022271714922048998,4,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,9
10467616,0.0057,8,0.3266,-0.7088,0.0,-0.7088,False,F,4.6,False,Cedar Crest,3,True,416.9664,3132,3.5,True,3251,False,False,35.20882,11426.314,7.1,-106.44099,11,87.7931,L,New Mexico,False,0.375,0.25,0.0,0.25,30.4375,1.45,0.0625,5,0.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,33
10323172,0.4123,9,0.6745,0.0,0.0,-0.093,False,F,4.7,False,Cedar Crest,3,True,264.8712,3132,2.5,True,3182,False,True,35.20906,9656.04,6.0,-106.44111,4,96.741,L,New Mexico,False,0.6666666666666666,0.0,0.0,0.2222222222222222,3.4,1.48,0.015384615384615385,5,0.8,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,12
10004264,0.3431,8,0.645,-0.5719,0.0,0.3339,False,F,4.6,False,Sandia Park,5,True,528.828,2279,3.0,True,2811,False,False,35.16966,6759.228,4.2,-106.38397,3,95.5425,O,New Mexico,False,0.375,0.125,0.0,0.375,2.0155038759689923,1.5484496124031009,0.003875968992248062,6,0.8333333333333334,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,9
10457633,-0.1163,25,0.0,0.203,0.0342,-0.2692,False,F,3.6,False,Sandia Park,5,True,911.9616,2278,6.5,True,2814,False,False,35.16957,18346.476,11.4,-106.38379,6,63.4141,L,New Mexico,False,0.04,0.16,0.08,0.32,59.47826086956522,1.0869565217391304,0.0,3,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,18
10038063,0.3501,17,0.5007,0.6095,0.5859,0.3743,False,W,4.3,False,Placitas,5,True,820.8264,1942,4.5,False,2769,False,False,35.29141,9012.304,5.6,-106.44108,2,85.8598,O,New Mexico,False,0.29411764705882354,0.17647058823529413,0.058823529411764705,0.35294117647058826,1.8681318681318682,1.489010989010989,0.0,4,0.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,6
10014602,0.073,20,0.0,-0.1655,0.0,-0.308,False,F,4.5,False,Sandia Park,5,True,790.956,2279,5.5,True,2808,False,False,35.16968,15449.664,9.6,-106.38413,4,79.8518,O,New Mexico,False,0.0,0.05,0.0,0.15,12.945945945945946,1.337837837837838,0.0,4,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,12
10028356,0.1263,31,0.3616,0.4441,0.0,-0.1538,False,F,5.0,False,Cedar Crest,5,True,1161.8976,2279,9.0,True,2983,False,False,35.16967,27841.582,17.3,-106.38414,6,65.4071,O,New Mexico,False,0.25806451612903225,0.0967741935483871,0.0,0.12903225806451613,41.77777777777778,1.0833333333333333,0.027777777777777776,5,0.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,18
10494493,0.3697,10,0.3612,0.0,0.652,0.1152,False,F,4.7,False,Cedar Crest,3,True,81.9912,3136,0.5,True,3224,False,False,35.20847,1609.34,1.0,-106.44096,1,91.4652,O,New Mexico,False,0.1,0.0,0.1,0.3,13.330769230769231,2.169230769230769,0.05384615384615385,4,0.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,3
10351249,0.3218,8,0.649,0.0,0.0,-0.0702,False,F,4.7,False,Cedar Crest,1,True,87.78240000000001,3136,1.0,True,3177,False,True,35.20838,3701.482,2.3,-106.44092,3,97.926,O,New Mexico,False,0.375,0.0,0.0,0.375,2.724675324675325,1.7922077922077921,0.0,5,0.6,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,9
10467470,0.01,17,0.4968,0.3289,0.0,-0.3467,False,W,4.5,False,Placitas,5,True,1162.812,1943,7.5,False,3057,False,False,35.29143,18668.344,11.6,-106.44124,12,61.5993,L,New Mexico,False,0.17647058823529413,0.23529411764705882,0.0,0.35294117647058826,91.95,1.35,0.25,4,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,36
10039104,0.3694,13,0.45,0.4306,0.0,-0.6124,False,F,4.6,False,Sandia Park,1,True,1190.8536,2102,6.0,False,3248,False,True,35.16357,21404.222,13.3,-106.34981,12,94.2064,P,New Mexico,False,0.38461538461538464,0.15384615384615385,0.0,0.07692307692307693,1.3848684210526316,3.401315789473684,0.0,3,1.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,36
10112012,0.2114,6,0.6084,0.0,0.0,0.0945,False,F,4.8,False,Sandia Park,3,True,90.8304,3132,1.0,False,3222,False,True,35.197,3540.548,2.2,-106.43422,3,98.7751,L,New Mexico,False,0.3333333333333333,0.0,0.0,0.5,3.3710691823899372,1.6028751123090745,0.008984725965858042,6,0.6666666666666666,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,9
10343138,0.2472,36,0.3187,0.1095,0.0,0.212,False,F,4.8,False,Cedar Crest,3,True,223.7232,3138,1.5,True,3242,False,False,35.19613,5793.624,3.6,-106.43409,9,98.6002,L,New Mexico,False,0.3055555555555556,0.1111111111111111,0.0,0.1388888888888889,8.35685210312076,1.587516960651289,0.013568521031207599,4,0.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,27
10112013,0.4247,7,0.6957,0.0,0.0,-0.5719,False,F,4.6,False,Sandia Park,1,True,7.9248,3137,0.5,True,3148,False,True,35.19637,804.67,0.5,-106.43422,3,93.6584,L,New Mexico,False,0.5714285714285714,0.0,0.0,0.14285714285714285,7.993103448275862,2.717241379310345,0.013793103448275862,5,0.8,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,9
10016759,0.2034,12,0.3012,0.0,0.0,0.0543,False,F,4.7,False,Cedar Crest,3,True,246.888,2199,2.0,True,2397,False,False,35.1651,7563.898,4.7,-106.37584,10,97.88,L,New Mexico,False,0.4166666666666667,0.0,0.0,0.5833333333333334,1.432496075353218,1.4583987441130297,0.0015698587127158557,4,0.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,30
10733770,0.1852,9,0.5524,0.0,0.0,-0.2538,False,F,4.6,False,Cedar Crest,3,True,271.8816,2200,3.0,True,2246,False,True,35.16504,10782.578,6.7,-106.37601,5,89.3658,L,New Mexico,False,0.4444444444444444,0.0,0.0,0.3333333333333333,1.7314049586776858,1.6363636363636365,0.0,4,0.75,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,15
10394387,0.31,7,0.6339,0.0,0.0,0.3865,False,F,4.6,False,Cedar Crest,3,True,207.8736,2198,2.0,True,2321,False,False,35.16495,7402.964,4.6,-106.37579,6,94.6364,O,New Mexico,False,0.42857142857142855,0.0,0.0,0.5714285714285714,1.3532608695652173,1.923913043478261,0.0,3,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,18
10480213,0.3086,11,0.5842,0.2255,0.0,-0.1921,False,F,4.5,False,Cedar Crest,3,True,279.8064,3213,2.5,False,3242,False,False,35.21668,8207.634,5.1,-106.45024,11,86.5894,L,New Mexico,False,0.36363636363636365,0.2727272727272727,0.0,0.18181818181818182,61.806451612903224,1.5591397849462365,0.10752688172043011,4,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,33
10598277,0.2094,12,0.1366,0.0,0.0,-0.3381,False,F,4.6,False,Cedar Crest,1,True,95.7072,3228,1.0,True,3228,False,False,35.20915,5149.888,3.2,-106.44783,1,90.0472,O,New Mexico,False,0.25,0.0,0.0,0.25,1.3539823008849559,1.9424778761061947,0.0,5,0.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,3
